objectID,footprint,area,height,label,data,index
16767,2492.0,5724.20575,15.52,0,../data/data_root/data00/16767.pt,16767
16774,2021.0,10908.725477539063,18.29,0,../data/data_root/data00/16774.pt,16774
16775,2375.0,5992.11125,13.64,0,../data/data_root/data00/16775.pt,16775
16776,2782.0,6220.1823,23.62,0,../data/data_root/data00/16776.pt,16776
16777,2567.0,5951.3385,9.53,0,../data/data_root/data00/16777.pt,16777
16778,2615.0,6048.08515,14.03,0,../data/data_root/data00/16778.pt,16778
16779,3596.0,8436.8261,19.36,0,../data/data_root/data00/16779.pt,16779
16783,2073.0,6221.3809,12.19,0,../data/data_root/data00/16783.pt,16783
16789,1916.0,7754.502802148438,15.27,0,../data/data_root/data00/16789.pt,16789
16796,2412.0,5952.5265,15.83,0,../data/data_root/data00/16796.pt,16796
16797,2581.0,6788.2524,12.8,0,../data/data_root/data00/16797.pt,16797
16805,2673.0,6778.6695,14.52,0,../data/data_root/data00/16805.pt,16805
16808,3127.0,6672.05795,21.82,0,../data/data_root/data00/16808.pt,16808
16810,2269.0,6566.29485,15.48,0,../data/data_root/data00/16810.pt,16810
16812,2965.0,6728.75355,13.4,0,../data/data_root/data00/16812.pt,16812
16815,2218.0,6252.0561,14.99,0,../data/data_root/data00/16815.pt,16815
16819,2136.0,5459.8531375,14.0,0,../data/data_root/data00/16819.pt,16819
16821,2058.0,5157.46285,23.96,0,../data/data_root/data00/16821.pt,16821
16824,2393.0,5343.5183,15.98,0,../data/data_root/data00/16824.pt,16824
16832,3812.0,5966.4106,20.18,0,../data/data_root/data00/16832.pt,16832
16837,2630.0,6547.9787,14.23,0,../data/data_root/data00/16837.pt,16837
16838,2417.0,6412.5638,24.62,0,../data/data_root/data00/16838.pt,16838
16841,2260.0,5098.5047,18.17,0,../data/data_root/data00/16841.pt,16841
16842,2341.0,5540.08485,15.14,0,../data/data_root/data00/16842.pt,16842
16844,3677.0,7133.549823242188,15.56,0,../data/data_root/data00/16844.pt,16844
16845,2622.0,5415.8734,16.22,0,../data/data_root/data00/16845.pt,16845
16849,1779.0,6276.5016,21.74,0,../data/data_root/data00/16849.pt,16849
16855,3155.0,6582.77535,18.18,0,../data/data_root/data00/16855.pt,16855
16859,2266.0,5874.16605,24.6,0,../data/data_root/data00/16859.pt,16859
16861,2718.0,6131.3714,22.74,0,../data/data_root/data00/16861.pt,16861
16862,2495.0,5604.723,14.31,0,../data/data_root/data00/16862.pt,16862
16867,2487.0,6360.61085,17.21,0,../data/data_root/data00/16867.pt,16867
16869,2192.0,5814.0108,27.83,0,../data/data_root/data00/16869.pt,16869
16873,2699.0,5977.46325,11.08,0,../data/data_root/data00/16873.pt,16873
16876,2435.0,5791.296329101562,11.26,0,../data/data_root/data00/16876.pt,16876
16882,2534.0,5767.63955,14.16,0,../data/data_root/data00/16882.pt,16882
16883,2285.0,5448.91425,16.64,0,../data/data_root/data00/16883.pt,16883
16884,2269.0,7444.8008,18.12,0,../data/data_root/data00/16884.pt,16884
16886,2536.0,5979.61995,12.28,0,../data/data_root/data00/16886.pt,16886
16889,2242.0,5817.46755,14.83,0,../data/data_root/data00/16889.pt,16889
16890,2108.0,5528.25815,17.1,0,../data/data_root/data00/16890.pt,16890
16891,2237.0,5653.6303,18.97,0,../data/data_root/data00/16891.pt,16891
16893,2485.0,6261.16275,15.45,0,../data/data_root/data00/16893.pt,16893
16906,3298.0,5494.918,14.6,0,../data/data_root/data00/16906.pt,16906
16916,2056.0,6121.8641,16.48,0,../data/data_root/data00/16916.pt,16916
16930,2501.0,5969.1882,24.6,0,../data/data_root/data00/16930.pt,16930
16935,2132.0,5574.093,22.83,0,../data/data_root/data00/16935.pt,16935
16936,2824.0,5899.09295,14.95,0,../data/data_root/data00/16936.pt,16936
16946,2635.0,5933.27125,15.15,0,../data/data_root/data00/16946.pt,16946
16947,2473.0,5644.2408,19.57,0,../data/data_root/data00/16947.pt,16947
16951,2302.0,5425.3774,19.95,0,../data/data_root/data00/16951.pt,16951
16962,2024.0,7166.170633789063,14.96,0,../data/data_root/data00/16962.pt,16962
16965,2503.0,7044.101979296875,19.53,0,../data/data_root/data00/16965.pt,16965
16971,2240.0,6084.067479492188,13.87,0,../data/data_root/data00/16971.pt,16971
16973,1954.0,6161.08125,13.04,0,../data/data_root/data00/16973.pt,16973
16982,2985.0,10589.925350585938,12.25,0,../data/data_root/data00/16982.pt,16982
16988,1916.0,5787.8333,21.63,0,../data/data_root/data00/16988.pt,16988
16995,2719.0,5879.6272,12.11,0,../data/data_root/data00/16995.pt,16995
16999,2288.0,6440.91625,19.07,0,../data/data_root/data00/16999.pt,16999
17000,2210.0,5794.0708,15.29,0,../data/data_root/data00/17000.pt,17000
17009,2163.0,4401.89205,16.34,0,../data/data_root/data00/17009.pt,17009
17010,2397.0,5872.7552,15.76,0,../data/data_root/data00/17010.pt,17010
17011,2233.0,6296.207311132813,16.26,0,../data/data_root/data00/17011.pt,17011
17012,2206.0,5582.2363,15.86,0,../data/data_root/data00/17012.pt,17012
17013,2118.0,5464.8046,17.77,0,../data/data_root/data00/17013.pt,17013
17014,2414.0,8318.337971875,10.84,0,../data/data_root/data00/17014.pt,17014
17016,2934.0,7992.6676,14.65,0,../data/data_root/data00/17016.pt,17016
17017,2318.0,6027.9973,12.89,0,../data/data_root/data00/17017.pt,17017
17018,2138.0,5400.66255,15.24,0,../data/data_root/data00/17018.pt,17018
17019,2902.0,6018.7407,11.45,0,../data/data_root/data00/17019.pt,17019
17020,2484.0,5566.37495,13.67,0,../data/data_root/data00/17020.pt,17020
17046,2102.0,4047.5331,17.08,0,../data/data_root/data00/17046.pt,17046
17049,1970.0,5978.3682,15.34,0,../data/data_root/data00/17049.pt,17049
17060,1914.0,5976.961,13.69,0,../data/data_root/data00/17060.pt,17060
17061,2569.0,6156.8427,13.23,0,../data/data_root/data00/17061.pt,17061
17062,2287.0,6538.43465,13.99,0,../data/data_root/data00/17062.pt,17062
17080,1515.0,2992.92825,14.0,0,../data/data_root/data00/17080.pt,17080
17081,4613.0,7115.3544,24.35,0,../data/data_root/data00/17081.pt,17081
17086,3129.0,6094.1332,17.47,0,../data/data_root/data00/17086.pt,17086
17093,2589.0,6097.22535,12.68,0,../data/data_root/data00/17093.pt,17093
17095,2746.0,6011.531,13.07,0,../data/data_root/data00/17095.pt,17095
17110,2639.0,4708.07825,24.09,0,../data/data_root/data00/17110.pt,17110
17117,2575.0,6298.517492382813,15.22,0,../data/data_root/data00/17117.pt,17117
17118,2643.0,6127.7313,15.18,0,../data/data_root/data00/17118.pt,17118
17121,2970.0,5895.84325,25.98,0,../data/data_root/data00/17121.pt,17121
17136,1914.0,6438.7529,14.87,0,../data/data_root/data00/17136.pt,17136
17137,2581.0,5939.9498,13.46,0,../data/data_root/data00/17137.pt,17137
17138,2431.0,5979.9764,9.68,0,../data/data_root/data00/17138.pt,17138
17139,2353.0,5951.777771875,14.87,0,../data/data_root/data00/17139.pt,17139
17141,2338.0,5902.68575,14.65,0,../data/data_root/data00/17141.pt,17141
17154,3076.0,6080.62575,9.21,0,../data/data_root/data00/17154.pt,17154
17156,2529.0,5726.8376,9.55,0,../data/data_root/data00/17156.pt,17156
17159,2353.0,5956.313384375,15.37,0,../data/data_root/data00/17159.pt,17159
17163,2071.0,6074.8252,17.89,0,../data/data_root/data00/17163.pt,17163
17164,2693.0,6597.3435,16.03,0,../data/data_root/data00/17164.pt,17164
17167,2438.0,5938.28605,11.52,0,../data/data_root/data00/17167.pt,17167
17168,2165.0,7447.14615,13.22,0,../data/data_root/data00/17168.pt,17168
17169,2667.0,5861.0656,9.97,0,../data/data_root/data00/17169.pt,17169
17176,3343.0,6780.819329882813,18.46,0,../data/data_root/data00/17176.pt,17176
17179,2327.0,5471.2774,16.42,0,../data/data_root/data00/17179.pt,17179
17180,2377.0,5453.9868,17.03,0,../data/data_root/data00/17180.pt,17180
17187,2591.0,7119.57795,12.43,0,../data/data_root/data00/17187.pt,17187
17191,2923.0,6980.31495,13.44,0,../data/data_root/data00/17191.pt,17191
17195,2958.0,6964.1429,14.29,0,../data/data_root/data00/17195.pt,17195
17196,2815.0,6656.741,23.2,0,../data/data_root/data00/17196.pt,17196
17198,2215.0,6799.7442,16.54,0,../data/data_root/data00/17198.pt,17198
17200,2810.0,6108.47005,14.42,0,../data/data_root/data00/17200.pt,17200
17202,2387.0,8256.29075,29.1,0,../data/data_root/data00/17202.pt,17202
17207,1909.0,3070.92326875,24.55,0,../data/data_root/data00/17207.pt,17207
17214,2407.0,5511.57825,10.41,0,../data/data_root/data00/17214.pt,17214
17216,2526.0,6451.883585351563,16.54,0,../data/data_root/data00/17216.pt,17216
17218,2014.0,8211.3533859375,15.9,0,../data/data_root/data00/17218.pt,17218
17225,1949.0,6452.24225,13.01,0,../data/data_root/data00/17225.pt,17225
17241,1620.0,7174.0836,16.73,0,../data/data_root/data00/17241.pt,17241
17242,3180.0,6707.7162876953125,15.03,0,../data/data_root/data00/17242.pt,17242
17247,2467.0,5964.8909232421875,10.41,0,../data/data_root/data00/17247.pt,17247
17250,3311.0,6831.9417,18.56,0,../data/data_root/data00/17250.pt,17250
17251,2638.0,5756.2064,15.36,0,../data/data_root/data00/17251.pt,17251
17252,2820.0,6488.19795,13.16,0,../data/data_root/data00/17252.pt,17252
17253,2273.0,5883.455,15.65,0,../data/data_root/data00/17253.pt,17253
17254,2085.0,5916.03065,13.44,0,../data/data_root/data00/17254.pt,17254
17255,3177.0,8122.4882,15.97,0,../data/data_root/data00/17255.pt,17255
17259,2489.0,6324.1526,13.82,0,../data/data_root/data00/17259.pt,17259
17273,2685.0,7742.811607421875,13.72,0,../data/data_root/data00/17273.pt,17273
17277,2718.0,5623.84885,14.4,0,../data/data_root/data00/17277.pt,17277
17278,2179.0,5441.8398,12.7,0,../data/data_root/data00/17278.pt,17278
17279,2270.0,6467.2809,16.65,0,../data/data_root/data00/17279.pt,17279
17282,2700.0,5711.8752,13.06,0,../data/data_root/data00/17282.pt,17282
17283,2617.0,13459.382878125,14.3,0,../data/data_root/data00/17283.pt,17283
17284,2418.0,5313.0246,8.54,0,../data/data_root/data00/17284.pt,17284
17288,3087.0,7031.50575,15.73,0,../data/data_root/data00/17288.pt,17288
17297,2825.0,11569.81945,18.29,0,../data/data_root/data00/17297.pt,17297
17298,2285.0,4056.3112,18.54,0,../data/data_root/data00/17298.pt,17298
17314,2136.0,6163.5884,16.02,0,../data/data_root/data00/17314.pt,17314
17315,2102.0,9604.05215,25.27,0,../data/data_root/data00/17315.pt,17315
17318,1916.0,5811.592690039062,16.12,0,../data/data_root/data00/17318.pt,17318
17322,2307.0,10444.0317,15.93,0,../data/data_root/data00/17322.pt,17322
17323,2855.0,6274.020499414062,14.28,0,../data/data_root/data00/17323.pt,17323
17324,2476.0,7660.1201,13.09,0,../data/data_root/data00/17324.pt,17324
17332,2053.0,8126.2425,14.09,0,../data/data_root/data00/17332.pt,17332
17335,2453.0,6027.8791,16.23,0,../data/data_root/data00/17335.pt,17335
17336,2961.0,8692.242413671875,17.91,0,../data/data_root/data00/17336.pt,17336
17348,4106.0,7337.47775,15.37,0,../data/data_root/data00/17348.pt,17348
17353,2561.0,6068.29175,16.14,0,../data/data_root/data00/17353.pt,17353
17354,2507.0,5746.250446679687,18.41,0,../data/data_root/data00/17354.pt,17354
17355,4175.0,11541.8205,12.52,0,../data/data_root/data00/17355.pt,17355
17364,2386.0,6106.448583203125,17.21,0,../data/data_root/data00/17364.pt,17364
17366,2309.0,6821.006710546875,13.85,0,../data/data_root/data00/17366.pt,17366
17373,3219.0,7446.989,15.62,0,../data/data_root/data00/17373.pt,17373
17392,2206.0,6294.701535351563,18.18,0,../data/data_root/data00/17392.pt,17392
17398,2318.0,6811.1785353515625,11.27,0,../data/data_root/data00/17398.pt,17398
17400,2301.0,6550.61695,12.54,0,../data/data_root/data00/17400.pt,17400
17402,3351.0,7695.3713,22.9,0,../data/data_root/data00/17402.pt,17402
17406,2257.0,5453.11555,9.75,0,../data/data_root/data00/17406.pt,17406
17412,1995.0,6598.296511914063,15.56,0,../data/data_root/data00/17412.pt,17412
17415,2607.0,6311.1184125,15.41,0,../data/data_root/data00/17415.pt,17415
17417,2641.0,6993.730895898438,15.74,0,../data/data_root/data00/17417.pt,17417
17418,2533.0,6834.628743359375,15.68,0,../data/data_root/data00/17418.pt,17418
17419,3373.0,7957.09735,14.21,0,../data/data_root/data00/17419.pt,17419
17420,3030.0,7170.5688,12.93,0,../data/data_root/data00/17420.pt,17420
17421,2298.0,6598.011,12.87,0,../data/data_root/data00/17421.pt,17421
17425,2532.0,5714.0164,11.33,0,../data/data_root/data00/17425.pt,17425
17426,2516.0,5928.13055,16.61,0,../data/data_root/data00/17426.pt,17426
17427,1729.0,10016.895747851562,16.45,0,../data/data_root/data00/17427.pt,17427
17429,3073.0,7159.128082421875,17.24,0,../data/data_root/data00/17429.pt,17429
17435,2194.0,5814.0108,20.33,0,../data/data_root/data00/17435.pt,17435
17436,2176.0,5703.9656,17.04,0,../data/data_root/data00/17436.pt,17436
17455,2856.0,2503.95425,17.66,0,../data/data_root/data00/17455.pt,17455
17485,2557.0,6100.3488,18.63,0,../data/data_root/data00/17485.pt,17485
17490,3120.0,5901.29865,27.75,0,../data/data_root/data00/17490.pt,17490
17493,1835.0,4052.93145,17.55,0,../data/data_root/data00/17493.pt,17493
17496,3319.0,7648.625019140625,14.27,0,../data/data_root/data00/17496.pt,17496
17501,1701.0,144163.724,23.17,0,../data/data_root/data00/17501.pt,17501
17503,2379.0,6211.46825,17.31,0,../data/data_root/data00/17503.pt,17503
17508,2157.0,7164.03420078125,12.59,0,../data/data_root/data00/17508.pt,17508
17511,2357.0,5909.959197265625,15.78,0,../data/data_root/data00/17511.pt,17511
17514,2144.0,6017.1419,14.71,0,../data/data_root/data00/17514.pt,17514
17536,2173.0,3618.0358,14.02,0,../data/data_root/data00/17536.pt,17536
17550,4646.0,7442.93585,29.3,0,../data/data_root/data00/17550.pt,17550
17551,3223.0,6458.2582,12.88,0,../data/data_root/data00/17551.pt,17551
17552,2745.0,6201.97715,21.39,0,../data/data_root/data00/17552.pt,17552
17556,2026.0,5933.5146,13.91,0,../data/data_root/data00/17556.pt,17556
17563,2521.0,6028.27995,16.37,0,../data/data_root/data00/17563.pt,17563
17573,1979.0,6212.68315,17.82,0,../data/data_root/data00/17573.pt,17573
17583,2366.0,5851.6579,14.61,0,../data/data_root/data00/17583.pt,17583
17584,2513.0,5589.9822875,12.54,0,../data/data_root/data00/17584.pt,17584
17589,2603.0,5750.25945,12.46,0,../data/data_root/data00/17589.pt,17589
17592,2364.0,7436.058,16.64,0,../data/data_root/data00/17592.pt,17592
17604,3905.0,10880.7423,17.79,0,../data/data_root/data00/17604.pt,17604
17605,3383.0,9804.630279882813,16.76,0,../data/data_root/data00/17605.pt,17605
17606,2371.0,5906.58340390625,18.3,0,../data/data_root/data00/17606.pt,17606
17607,2261.0,5772.331825390625,17.35,0,../data/data_root/data00/17607.pt,17607
17609,2151.0,6829.727186132813,14.58,0,../data/data_root/data00/17609.pt,17609
17611,1789.0,9378.14185,36.83,0,../data/data_root/data00/17611.pt,17611
17625,2459.0,6197.032885742187,13.35,0,../data/data_root/data00/17625.pt,17625
17631,2126.0,5333.9529,13.46,0,../data/data_root/data00/17631.pt,17631
17632,2250.0,7711.4279,12.86,0,../data/data_root/data00/17632.pt,17632
17662,2330.0,6780.402742382813,12.54,0,../data/data_root/data00/17662.pt,17662
17664,2501.0,6339.6925,16.31,0,../data/data_root/data00/17664.pt,17664
17665,2484.0,6077.48625,15.64,0,../data/data_root/data00/17665.pt,17665
17667,3291.0,7754.1104,15.32,0,../data/data_root/data00/17667.pt,17667
17671,2631.0,6046.74995,8.75,0,../data/data_root/data00/17671.pt,17671
17673,1999.0,5466.1366,13.96,0,../data/data_root/data00/17673.pt,17673
17675,2034.0,8636.94115,12.85,0,../data/data_root/data00/17675.pt,17675
17679,3229.0,7552.95336484375,16.91,0,../data/data_root/data00/17679.pt,17679
17682,2401.0,6531.412405664062,15.75,0,../data/data_root/data00/17682.pt,17682
17689,2226.0,6150.29455,15.97,0,../data/data_root/data00/17689.pt,17689
17690,2060.0,6107.64885,16.35,0,../data/data_root/data00/17690.pt,17690
17692,3182.0,7539.947,14.67,0,../data/data_root/data00/17692.pt,17692
17698,1859.0,3587.43025,22.42,0,../data/data_root/data00/17698.pt,17698
17704,3248.0,11521.7854234375,15.06,0,../data/data_root/data00/17704.pt,17704
17705,3358.0,8937.656961914063,16.23,0,../data/data_root/data00/17705.pt,17705
17706,3261.0,11288.355427148437,18.17,0,../data/data_root/data00/17706.pt,17706
17711,2245.0,5656.9619,11.32,0,../data/data_root/data00/17711.pt,17711
17713,2074.0,5424.5801,9.59,0,../data/data_root/data00/17713.pt,17713
17715,2210.0,5590.80825,10.64,0,../data/data_root/data00/17715.pt,17715
17721,2960.0,6745.6365,21.97,0,../data/data_root/data00/17721.pt,17721
17722,1947.0,6751.7357,19.27,0,../data/data_root/data00/17722.pt,17722
17731,2578.0,5783.5264,19.84,0,../data/data_root/data00/17731.pt,17731
17734,3424.0,6317.1658,22.06,0,../data/data_root/data00/17734.pt,17734
17736,1767.0,6137.97815,15.63,0,../data/data_root/data00/17736.pt,17736
17738,2478.0,8240.884008398438,14.84,0,../data/data_root/data00/17738.pt,17738
17746,2629.0,6019.82415,15.3,0,../data/data_root/data00/17746.pt,17746
17759,2658.0,6148.197,17.61,0,../data/data_root/data00/17759.pt,17759
17784,2225.0,3248.088,18.13,0,../data/data_root/data00/17784.pt,17784
17808,1917.0,5592.03,15.82,0,../data/data_root/data00/17808.pt,17808
17809,2071.0,5803.9381,17.27,0,../data/data_root/data00/17809.pt,17809
17813,2247.0,5786.26385,18.09,0,../data/data_root/data00/17813.pt,17813
17824,2580.0,5963.53955,15.16,0,../data/data_root/data00/17824.pt,17824
17833,2307.0,6071.62295,15.42,0,../data/data_root/data00/17833.pt,17833
17837,3756.0,6315.846934375,14.61,0,../data/data_root/data00/17837.pt,17837
17844,2183.0,6749.7728,13.39,0,../data/data_root/data00/17844.pt,17844
17854,2334.0,6425.0218625,14.7,0,../data/data_root/data00/17854.pt,17854
17856,2216.0,6016.36053984375,14.38,0,../data/data_root/data00/17856.pt,17856
17857,2201.0,5580.1276,17.17,0,../data/data_root/data00/17857.pt,17857
17861,2334.0,6021.504474804688,16.95,0,../data/data_root/data00/17861.pt,17861
17866,2290.0,5969.289395898438,11.75,0,../data/data_root/data00/17866.pt,17866
17867,2704.0,7040.737145898437,14.04,0,../data/data_root/data00/17867.pt,17867
17876,2676.0,7730.34825,15.65,0,../data/data_root/data00/17876.pt,17876
17877,2303.0,7069.284240429687,16.36,0,../data/data_root/data00/17877.pt,17877
17878,2529.0,6112.0878,14.55,0,../data/data_root/data00/17878.pt,17878
17890,2699.0,5992.0882,14.17,0,../data/data_root/data00/17890.pt,17890
17892,2765.0,6795.689664648437,16.02,0,../data/data_root/data00/17892.pt,17892
17893,1996.0,5735.668041992188,14.05,0,../data/data_root/data00/17893.pt,17893
17894,2390.0,6306.53855,12.86,0,../data/data_root/data00/17894.pt,17894
17896,2814.0,5087.74845,16.4,0,../data/data_root/data00/17896.pt,17896
17902,3067.0,7769.87247734375,17.31,0,../data/data_root/data00/17902.pt,17902
17904,2820.0,8983.2103,15.35,0,../data/data_root/data00/17904.pt,17904
17906,2485.0,8630.749465039062,22.47,0,../data/data_root/data00/17906.pt,17906
17907,3715.0,10381.67990546875,15.88,0,../data/data_root/data00/17907.pt,17907
17908,3354.0,11934.83305,14.52,0,../data/data_root/data00/17908.pt,17908
17909,3763.0,10904.51285,23.74,0,../data/data_root/data00/17909.pt,17909
17915,4033.0,7614.968778710938,23.32,0,../data/data_root/data00/17915.pt,17915
17921,2278.0,11569.81945,18.83,0,../data/data_root/data00/17921.pt,17921
17922,2503.0,32559.19905,23.82,0,../data/data_root/data00/17922.pt,17922
17924,2759.0,8779.179246679687,18.92,0,../data/data_root/data00/17924.pt,17924
17929,3088.0,9232.24755,17.09,0,../data/data_root/data00/17929.pt,17929
17930,3378.0,9088.5826,16.19,0,../data/data_root/data00/17930.pt,17930
17938,3822.0,8872.3126,27.58,0,../data/data_root/data00/17938.pt,17938
17940,4129.0,9197.08015,25.21,0,../data/data_root/data00/17940.pt,17940
17944,2397.0,6377.32975,22.24,0,../data/data_root/data00/17944.pt,17944
17949,2755.0,9910.31635,16.0,0,../data/data_root/data00/17949.pt,17949
17954,2495.0,7371.4047,13.01,0,../data/data_root/data00/17954.pt,17954
17973,3335.0,6742.125869921875,23.66,0,../data/data_root/data00/17973.pt,17973
17977,2443.0,6322.81359453125,12.96,0,../data/data_root/data00/17977.pt,17977
17978,2356.0,6032.91995,15.08,0,../data/data_root/data00/17978.pt,17978
17981,1779.0,6018.9067,11.78,0,../data/data_root/data00/17981.pt,17981
17990,3358.0,8436.4531359375,13.61,0,../data/data_root/data00/17990.pt,17990
17992,2342.0,6286.333432617187,15.2,0,../data/data_root/data00/17992.pt,17992
17993,2671.0,7736.545840820312,11.54,0,../data/data_root/data00/17993.pt,17993
18000,1582.0,2598.9323,16.99,0,../data/data_root/data00/18000.pt,18000
18006,2646.0,5990.73405,10.32,0,../data/data_root/data00/18006.pt,18006
18021,3105.0,5973.4419,14.97,0,../data/data_root/data00/18021.pt,18021
18023,1807.0,5361.0803,13.1,0,../data/data_root/data00/18023.pt,18023
18031,1679.0,144163.724,24.31,0,../data/data_root/data00/18031.pt,18031
18036,2048.0,10134.57705,14.11,0,../data/data_root/data00/18036.pt,18036
18038,2169.0,5783.082700390625,16.12,0,../data/data_root/data00/18038.pt,18038
18043,3160.0,6160.35255,15.95,0,../data/data_root/data00/18043.pt,18043
18044,2254.0,6264.04770859375,14.69,0,../data/data_root/data00/18044.pt,18044
18045,1866.0,6624.112886523438,16.15,0,../data/data_root/data00/18045.pt,18045
18047,2421.0,7220.073947460937,12.91,0,../data/data_root/data00/18047.pt,18047
18051,2381.0,6169.1323,17.22,0,../data/data_root/data00/18051.pt,18051
18060,2427.0,5703.336614648438,18.33,0,../data/data_root/data00/18060.pt,18060
18062,2707.0,7502.34775,17.4,0,../data/data_root/data00/18062.pt,18062
18063,4776.0,8639.7697875,28.24,0,../data/data_root/data00/18063.pt,18063
18082,3026.0,5998.0465,13.48,0,../data/data_root/data00/18082.pt,18082
18099,1687.0,6940.1112,18.52,0,../data/data_root/data00/18099.pt,18099
18109,2657.0,6160.103748046875,25.31,0,../data/data_root/data00/18109.pt,18109
18117,2490.0,6041.0733,15.37,0,../data/data_root/data00/18117.pt,18117
18118,2247.0,5730.77865,14.85,0,../data/data_root/data00/18118.pt,18118
18124,2405.0,7553.011135546875,17.34,0,../data/data_root/data00/18124.pt,18124
18125,2313.0,6893.2749,17.1,0,../data/data_root/data00/18125.pt,18125
18128,3310.0,6673.28055,14.73,0,../data/data_root/data00/18128.pt,18128
18130,2999.0,6396.4371,22.66,0,../data/data_root/data00/18130.pt,18130
18131,3366.0,7789.220995507812,16.2,0,../data/data_root/data00/18131.pt,18131
18132,2696.0,6336.6101,19.83,0,../data/data_root/data00/18132.pt,18132
18135,2493.0,7814.20315,17.29,0,../data/data_root/data00/18135.pt,18135
18143,2823.0,8190.693046484375,15.89,0,../data/data_root/data00/18143.pt,18143
18145,3073.0,12066.14005,16.63,0,../data/data_root/data00/18145.pt,18145
18148,2634.0,5920.44605,29.74,0,../data/data_root/data00/18148.pt,18148
18150,2495.0,6743.8664671875,17.29,0,../data/data_root/data00/18150.pt,18150
18153,2670.0,6965.598378125,12.79,0,../data/data_root/data00/18153.pt,18153
18157,2729.0,5818.797,15.89,0,../data/data_root/data00/18157.pt,18157
18191,2260.0,7950.560885546875,11.75,0,../data/data_root/data00/18191.pt,18191
18193,2206.0,7313.574,13.61,0,../data/data_root/data00/18193.pt,18193
18201,3000.0,6100.16125,18.66,0,../data/data_root/data00/18201.pt,18201
18216,2116.0,6754.7377,15.82,0,../data/data_root/data00/18216.pt,18216
18219,2357.0,6259.683019921875,22.05,0,../data/data_root/data00/18219.pt,18219
18220,2171.0,3754.42685,31.37,0,../data/data_root/data00/18220.pt,18220
18240,2695.0,8032.06634375,16.13,0,../data/data_root/data00/18240.pt,18240
18243,3208.0,7108.309537695312,22.49,0,../data/data_root/data00/18243.pt,18243
18244,2121.0,6748.334362304688,14.76,0,../data/data_root/data00/18244.pt,18244
18246,2755.0,6656.435231640625,14.79,0,../data/data_root/data00/18246.pt,18246
18251,1715.0,5398.832563476562,11.81,0,../data/data_root/data00/18251.pt,18251
18257,1931.0,1431621.3830941406,11.92,0,../data/data_root/data00/18257.pt,18257
18264,2216.0,7761.871621289062,17.63,0,../data/data_root/data00/18264.pt,18264
18274,2472.0,8772.5046,17.06,0,../data/data_root/data00/18274.pt,18274
18277,3038.0,5638.6753,19.21,0,../data/data_root/data00/18277.pt,18277
18284,2742.0,5864.9196,23.92,0,../data/data_root/data00/18284.pt,18284
18291,3168.0,9797.33978828125,13.7,0,../data/data_root/data00/18291.pt,18291
18296,3575.0,14287.960020507813,24.18,0,../data/data_root/data00/18296.pt,18296
18297,3531.0,12294.44753125,24.69,0,../data/data_root/data00/18297.pt,18297
18300,3243.0,9357.9936,26.86,0,../data/data_root/data00/18300.pt,18300
18311,2328.0,1431621.3830941406,12.94,0,../data/data_root/data00/18311.pt,18311
18323,3682.0,8425.216,19.59,0,../data/data_root/data00/18323.pt,18323
18327,3546.0,9365.668333007812,19.8,0,../data/data_root/data00/18327.pt,18327
18338,2156.0,4267.3849,14.23,0,../data/data_root/data00/18338.pt,18338
18341,2207.0,4948.11025,22.53,0,../data/data_root/data00/18341.pt,18341
18343,2475.0,12709.2492,33.42,0,../data/data_root/data00/18343.pt,18343
18352,3634.0,10491.2057,15.99,0,../data/data_root/data00/18352.pt,18352
18356,3585.0,9623.56145,16.62,0,../data/data_root/data00/18356.pt,18356
18358,3192.0,14351.57995,12.68,0,../data/data_root/data00/18358.pt,18358
18365,2800.0,11951.92645,20.37,0,../data/data_root/data00/18365.pt,18365
18366,3146.0,8372.23113671875,15.9,0,../data/data_root/data00/18366.pt,18366
18369,2019.0,5941.8185,15.86,0,../data/data_root/data00/18369.pt,18369
18372,2714.0,5751.6654,16.91,0,../data/data_root/data00/18372.pt,18372
18373,2171.0,1431621.3830941406,14.54,0,../data/data_root/data00/18373.pt,18373
18374,1961.0,1431621.3830941406,10.86,0,../data/data_root/data00/18374.pt,18374
18377,1925.0,1431621.3830941406,12.76,0,../data/data_root/data00/18377.pt,18377
18378,2663.0,6487.2265,13.49,0,../data/data_root/data00/18378.pt,18378
18380,2198.0,1431621.3830941406,15.21,0,../data/data_root/data00/18380.pt,18380
18381,1863.0,5443.59255,24.82,0,../data/data_root/data00/18381.pt,18381
18382,1889.0,3871.38455,24.63,0,../data/data_root/data00/18382.pt,18382
18383,2068.0,3662.0896,22.81,0,../data/data_root/data00/18383.pt,18383
18385,2175.0,3506.997,27.17,0,../data/data_root/data00/18385.pt,18385
18404,2712.0,8286.5884,15.15,0,../data/data_root/data00/18404.pt,18404
18405,1824.0,3592.8695,18.22,0,../data/data_root/data00/18405.pt,18405
18406,3394.0,8256.9724,33.87,0,../data/data_root/data00/18406.pt,18406
18411,2586.0,11001.74311875,23.02,0,../data/data_root/data00/18411.pt,18411
18430,3015.0,9292.0789,28.68,0,../data/data_root/data00/18430.pt,18430
18432,2277.0,8409.7778,27.65,0,../data/data_root/data00/18432.pt,18432
18434,3044.0,9169.6752,15.92,0,../data/data_root/data00/18434.pt,18434
18443,2738.0,9224.764304492188,23.47,0,../data/data_root/data00/18443.pt,18443
