,index,hgt_median_m,area,yrbuilt
6134,6134,8.04,1.0112991972953315e-08,1919
6135,6135,8.96,1.1578642384596627e-08,1947
6136,6136,9.0,1.1577339501557964e-08,1915
6137,6137,8.19,1.1576760456807269e-08,1920
6138,6138,6.18,1.1573223499343092e-08,1922
6139,6139,9.16,1.1574308874611475e-08,1919
6140,6140,7.33,1.1571814151209737e-08,1924
6141,6141,5.74,1.157068053722041e-08,1923
6142,6142,5.8,1.1568955519599919e-08,1924
6143,6143,8.96,1.1564490379704784e-08,1911
6144,6144,5.73,1.1564203046916232e-08,1921
6145,6145,6.26,1.1562540900105282e-08,1941
6146,6146,6.05,1.1560947346906102e-08,1941
6147,6147,9.3,1.1558111028457374e-08,1916
6148,6148,6.13,1.1549626095552772e-08,1927
6149,6149,5.97,1.1548248077958616e-08,1941
6150,6150,11.8,1.1547215877088947e-08,1919
6151,6151,8.25,1.1546790235079807e-08,1924
6152,6152,7.75,1.1544840493525216e-08,1924
6153,6153,9.15,1.1538525045428095e-08,1947
6154,6154,7.61,1.153934465745409e-08,1919
6155,6155,8.87,1.1536684523973183e-08,1925
6156,6156,8.78,1.1536340560175642e-08,1925
6157,6157,6.17,1.153541030223822e-08,1938
6158,6158,9.29,1.1534464800302828e-08,1916
6159,6159,6.46,1.153433399433958e-08,1941
6160,6160,8.38,1.1533568367504434e-08,1923
6161,6161,6.06,1.1530593482557181e-08,1922
6162,6162,5.97,1.1527104759044652e-08,1923
6163,6163,6.03,1.1526643851407528e-08,1941
6164,6164,8.39,1.1527877876265606e-08,1919
6165,6165,5.7,1.15253083495133e-08,1923
6166,6166,6.07,1.15231055623075e-08,1925
6167,6167,6.07,1.1524203218204931e-08,1948
6168,6168,9.0,1.1521671973309415e-08,1917
6169,6169,6.22,1.1521571756363018e-08,1921
6170,6170,7.91,1.1522278908823058e-08,1921
6171,6171,6.23,1.1520731365749046e-08,1938
6172,6172,5.78,1.151810119925595e-08,1919
6173,6173,5.52,1.1515327648108766e-08,1955
6174,6174,8.71,1.1513855532029214e-08,1923
6175,6175,9.02,1.151168627152261e-08,1914
6176,6176,8.05,1.1511224870027102e-08,1919
6177,6177,6.0,1.1509383884483563e-08,1922
6178,6178,6.95,1.1509035065938754e-08,1923
6179,6179,6.95,5.1200135149919e-09,1923
6180,6180,6.86,1.1509035065938754e-08,1923
6181,6181,6.86,5.1200135149919e-09,1923
6182,6182,7.98,1.1507710416857732e-08,1917
6183,6183,8.8,1.1502081732824342e-08,1950
6184,6184,6.71,1.150100915706784e-08,1920
6185,6185,5.5,1.1499252153826676e-08,1924
6186,6186,5.96,1.1497252259069877e-08,1921
6187,6187,8.76,1.1496588074905964e-08,1923
6188,6188,8.83,1.149308134965506e-08,1923
6189,6189,5.27,1.148958930829422e-08,1922
6190,6190,5.6,1.1489008134817488e-08,1923
6191,6191,5.74,1.1488187376169933e-08,1923
6192,6192,5.94,1.1486826217439432e-08,1923
6193,6193,9.81,1.148479974933187e-08,1912
6194,6194,6.15,1.1481107201748306e-08,1940
6195,6195,8.89,1.147853323882969e-08,1925
6196,6196,6.26,1.1478785636413441e-08,1925
6197,6197,6.5,1.1478523440688811e-08,1927
6198,6198,7.77,1.14767085435929e-08,1946
6199,6199,6.18,1.1476195045883145e-08,1922
6200,6200,8.62,1.1476090543878221e-08,1917
6201,6201,9.01,1.1475865354525238e-08,1923
6202,6202,5.42,1.1473195194431791e-08,1931
6203,6203,7.97,1.1468219111429265e-08,1919
6204,6204,7.97,5.080467201195419e-09,1919
6205,6205,5.74,1.1466495084372641e-08,1925
6206,6206,8.68,1.1465540867154042e-08,1919
6207,6207,8.72,1.14652693748706e-08,1946
6208,6208,6.18,1.1463360901483385e-08,1941
6209,6209,8.51,1.146152897565143e-08,1923
6210,6210,7.07,1.1459104316118996e-08,1906
6211,6211,8.8,1.1457695189889214e-08,1947
6212,6212,6.06,1.1454869045252406e-08,1924
6213,6213,6.13,1.1453946350713602e-08,1924
6214,6214,6.39,1.1454502759388394e-08,1941
6215,6215,9.74,1.1453860025113502e-08,1906
6216,6216,5.93,1.1450768366267236e-08,2018
6217,6217,9.35,1.1447822383874986e-08,1921
6218,6218,10.65,1.144306166652997e-08,1920
6219,6219,5.82,1.144209295157899e-08,1919
6220,6220,5.64,1.1442025232231733e-08,1941
6221,6221,8.82,1.1441142383729885e-08,1945
6222,6222,9.14,1.1440712676442421e-08,1946
6223,6223,6.38,1.1439954145405114e-08,1920
6224,6224,5.65,1.1438755814789576e-08,1923
6225,6225,5.94,1.1438490729723606e-08,1919
6226,6226,5.94,9.489504726952695e-10,1919
6227,6227,6.44,1.1436859905125876e-08,1923
6228,6228,8.36,1.1435839651984087e-08,1946
6229,6229,6.2,1.1435147666126092e-08,1925
6230,6230,8.5,1.1434906374143447e-08,1922
6231,6231,7.72,1.1435711839533023e-08,1936
6232,6232,9.05,1.143256861029802e-08,1947
6233,6233,8.98,8.971010581211671e-09,1912
6234,6234,8.65,1.1428438487987695e-08,1916
6235,6235,8.71,1.14285431206936e-08,1908
6236,6236,5.95,1.1426737595020918e-08,1926
6237,6237,5.94,1.1426675888544364e-08,1922
6238,6238,10.63,1.142638593412177e-08,1927
6239,6239,7.5,1.141766271988701e-08,1924
6240,6240,7.02,1.1416692741116447e-08,0
6241,6241,8.93,1.1415936157137328e-08,1947
6242,6242,7.78,1.1413013706970938e-08,1923
6243,6243,9.83,1.1409279128099267e-08,1947
6244,6244,5.52,1.1408833981489263e-08,1922
6245,6245,8.23,1.1408845670002755e-08,1923
6246,6246,9.04,1.140626552056922e-08,1925
6247,6247,5.59,1.140643201500378e-08,1924
6248,6248,5.66,1.140522647535605e-08,1920
6249,6249,8.91,1.1404335272357654e-08,1925
6250,6250,6.25,1.1404692611282227e-08,1925
6251,6251,5.85,1.1402476719628385e-08,1925
6252,6252,8.78,1.1401310879203636e-08,1947
6253,6253,9.39,1.140172583347194e-08,1913
6254,6254,6.31,1.1400857214484377e-08,1916
6255,6255,8.6,1.1397658338735236e-08,1923
6256,6256,8.75,1.1395674063539039e-08,1923
6257,6257,8.86,1.1394792554136406e-08,1947
6258,6258,8.31,1.1391067295036236e-08,1923
6259,6259,8.77,1.1389854198888232e-08,1924
6260,6260,6.56,1.1387977402899104e-08,1941
6261,6261,6.23,1.1387140985848776e-08,1908
6262,6262,8.73,1.1385437659391592e-08,1950
6263,6263,9.14,1.1383728987127514e-08,1925
6264,6264,8.92,1.1383524303235221e-08,1928
6265,6265,5.58,1.1382095253143743e-08,1941
6266,6266,9.49,1.1370996432447104e-08,1924
6267,6267,5.5,1.1368671464461451e-08,1924
6268,6268,5.74,1.136893792093232e-08,1924
6269,6269,8.89,1.1366961196330854e-08,1915
6270,6270,11.18,1.136607327391009e-08,1911
6271,6271,8.53,1.1364502073425825e-08,1925
6272,6272,5.71,1.1360563785348107e-08,1920
6273,6273,8.71,1.1360509234420877e-08,1924
6274,6274,5.85,1.1360212106769941e-08,1940
6275,6275,8.93,1.1359394571694142e-08,1947
6276,6276,8.95,1.1357956890578288e-08,1924
6277,6277,8.05,1.1357220761497538e-08,1908
6278,6278,6.13,1.135658086754568e-08,1921
6279,6279,6.17,1.1352734695946301e-08,1925
6280,6280,9.05,1.1349295784594255e-08,1947
6281,6281,6.31,1.1347314849000664e-08,1922
6282,6282,7.28,1.1346553623388412e-08,1910
6283,6283,6.33,1.1345425825393854e-08,1916
6284,6284,8.89,1.1344285124265359e-08,1945
6285,6285,6.3,1.1343426699383509e-08,1919
6286,6286,5.65,1.1341892573004635e-08,1924
6287,6287,9.89,1.1340779139722483e-08,1916
6288,6288,8.82,1.1340667452298683e-08,1922
6289,6289,9.05,1.1338016289281386e-08,1957
6290,6290,8.7,1.1338396145673462e-08,1923
6291,6291,8.39,1.1336386539396234e-08,1925
6292,6292,8.5,1.1334028953787677e-08,1916
6293,6293,8.05,1.133364993198985e-08,1921
6294,6294,6.34,1.1330769489325883e-08,1907
6295,6295,6.34,6.307978605433652e-09,1907
6296,6296,3.93,1.1330769489325883e-08,1907
6297,6297,3.93,6.307978605433652e-09,1907
6298,6298,6.36,1.1330329525798927e-08,1922
6299,6299,6.07,1.132909980019087e-08,1955
6300,6300,8.7,1.1327327629805206e-08,1924
6301,6301,8.28,1.1327428090509072e-08,1947
6302,6302,8.54,1.1327164264497035e-08,1925
6303,6303,8.54,2.6408192752578274e-09,1925
6304,6304,8.41,1.132665195568387e-08,1916
6305,6305,5.74,1.1321687911756245e-08,1925
6306,6306,6.09,1.1320519904211977e-08,1939
6307,6307,9.07,1.131953433086818e-08,1947
6308,6308,5.71,1.1318701569989966e-08,1926
6309,6309,8.68,1.1318720242752036e-08,1947
6310,6310,8.66,1.1317574246886353e-08,1947
6311,6311,8.93,1.131722562934619e-08,1947
6312,6312,6.05,1.1316052270712337e-08,1925
6313,6313,8.58,1.1316060273391758e-08,1917
6314,6314,7.63,1.1315224890353265e-08,1992
6315,6315,7.63,2.391576397247662e-09,1992
6316,6316,8.56,1.1312186916945093e-08,1947
6317,6317,9.02,1.1310449907251328e-08,1925
6318,6318,5.04,1.131086239116042e-08,1925
6319,6319,9.2,1.1311215882461086e-08,1912
6320,6320,8.18,1.1308774390490262e-08,1947
6321,6321,8.83,1.1303224477675667e-08,1925
6322,6322,6.08,1.1302274629371464e-08,1917
6323,6323,8.54,1.1301721937661007e-08,1947
6324,6324,12.28,1.1298219491684203e-08,1992
6325,6325,9.06,1.1296760522396593e-08,1916
6326,6326,9.25,1.1296301359774357e-08,1945
6327,6327,9.48,1.1296460849866916e-08,1948
6328,6328,6.3,1.1294979552435956e-08,1926
6329,6329,8.44,1.1290743097810325e-08,1926
6330,6330,6.33,1.1291056926076197e-08,1920
6331,6331,5.9,1.1288909487842402e-08,1927
6332,6332,5.49,1.1288445988690525e-08,1940
6333,6333,5.89,1.1287218048936768e-08,1925
6334,6334,4.12,3.277513291116774e-10,1921
6335,6335,4.12,7.996528144323901e-09,1921
6336,6336,9.89,3.277513291116774e-10,1921
6337,6337,9.89,7.996528144323901e-09,1921
6338,6338,6.15,1.1286527648803843e-08,1941
6339,6339,8.83,1.1284687260216382e-08,1925
6340,6340,6.28,1.1283034155448683e-08,1925
6341,6341,9.73,1.1283504620911051e-08,1947
6342,6342,6.38,1.12815507740519e-08,1920
6343,6343,6.27,1.1280500891209358e-08,1923
6344,6344,9.32,1.1279207154442096e-08,1916
6345,6345,5.99,1.127817395768672e-08,1921
6346,6346,10.81,1.1276618521357706e-08,1923
6347,6347,8.63,1.1275434783100925e-08,1921
6348,6348,8.64,1.1274305269709598e-08,1948
6349,6349,5.33,1.1274552104467334e-08,1923
6350,6350,9.07,1.1273699653591481e-08,1919
6351,6351,6.1,1.1272919304796923e-08,1927
6352,6352,9.6,1.127325118724532e-08,1914
6353,6353,8.95,1.127381845594043e-08,1913
6354,6354,7.05,1.1272370596537143e-08,1938
6355,6355,9.17,1.1272880553133241e-08,1915
6356,6356,7.84,1.1272503130554186e-08,1919
6357,6357,6.42,1.1270525874177276e-08,1941
6358,6358,6.33,1.1269998482311835e-08,1922
6359,6359,6.33,1.200816141660348e-09,1922
6360,6360,8.13,1.1269620283353448e-08,1919
6361,6361,6.68,1.1267211099436269e-08,1950
6362,6362,9.08,1.1268114115215635e-08,1947
6363,6363,6.08,1.1266877014382063e-08,1940
6364,6364,9.17,1.1265207735296171e-08,1946
6365,6365,5.92,1.1265197212789688e-08,1925
6366,6366,9.21,1.1264767606488217e-08,1947
6367,6367,5.54,1.1264980942107402e-08,1920
6368,6368,6.47,1.1263661623152376e-08,1941
6369,6369,8.96,1.126300685262489e-08,1947
6370,6370,9.39,1.1260454629278148e-08,1924
6371,6371,9.35,1.1260900741090725e-08,1914
6372,6372,9.35,1.0167135867207779e-09,1914
6373,6373,8.75,1.1256699597012873e-08,1923
6374,6374,8.76,1.1257865626421177e-08,1946
6375,6375,5.89,1.1254034122325448e-08,1924
6376,6376,5.96,1.1250919445720799e-08,1925
6377,6377,8.8,1.1251652533284613e-08,1902
6378,6378,6.15,1.1244176210124804e-08,1922
6379,6379,5.68,1.12426515833938e-08,1918
6380,6380,5.89,1.1243400253032475e-08,1926
6381,6381,5.38,1.1241517978373923e-08,1924
6382,6382,9.25,1.1240660365019879e-08,1947
6383,6383,8.77,1.1236675924355851e-08,1923
6384,6384,9.06,1.1236722428947856e-08,1923
6385,6385,8.14,1.1233656696092087e-08,1914
6386,6386,5.8,1.1232528225501671e-08,1924
6387,6387,5.99,1.1231195010942879e-08,1922
6388,6388,6.81,1.1230727278806718e-08,1908
6389,6389,5.1,1.1229926989519309e-08,1925
6390,6390,9.43,1.1228053474388414e-08,1946
6391,6391,7.94,1.122674699169967e-08,1918
6392,6392,5.3,1.1224794493029698e-08,1924
6393,6393,5.3,1.2439526628769444e-09,1924
6394,6394,6.13,1.1223554459336251e-08,1907
6395,6395,9.02,1.122085389962429e-08,1925
6396,6396,8.69,1.122191823350389e-08,1947
6397,6397,8.46,1.1221317272102118e-08,1925
6398,6398,8.48,1.12208868739605e-08,1946
6399,6399,8.66,1.1218780746453997e-08,1924
6400,6400,9.04,1.1216333223109533e-08,1946
6401,6401,9.0,1.1216167137408302e-08,1947
6402,6402,9.12,1.121543771652096e-08,1927
6403,6403,6.3,1.1215792173482291e-08,1912
6404,6404,8.67,1.1215424559406627e-08,1914
6405,6405,8.67,2.6760933731172086e-09,1914
6406,6406,3.27,1.1215424559406627e-08,1914
6407,6407,3.27,2.6760933731172086e-09,1914
6408,6408,8.3,1.1215409584838831e-08,1906
6409,6409,8.3,4.139268411413182e-09,1906
6410,6410,3.85,1.1215409584838831e-08,1906
6411,6411,3.85,4.139268411413182e-09,1906
6412,6412,7.05,1.1213020406993887e-08,1916
6413,6413,8.94,1.1209112776738064e-08,1947
6414,6414,7.35,1.1208139010623563e-08,1924
6415,6415,8.7,1.1208096128479816e-08,1947
6416,6416,6.34,1.1203985548319727e-08,1915
6417,6417,5.84,1.1197985233117133e-08,1924
6418,6418,8.47,1.1198558498578238e-08,1919
6419,6419,6.22,1.11962397893248e-08,1924
6420,6420,8.78,1.1195123502778966e-08,1923
6421,6421,9.07,1.119536635224059e-08,1916
6422,6422,8.32,1.1194820131283374e-08,1921
6423,6423,9.69,1.1193058865756425e-08,1947
6424,6424,9.38,1.119347588865658e-08,1962
6425,6425,9.24,8.979876927596936e-09,1936
6426,6426,8.77,1.1191436900631342e-08,1946
6427,6427,6.19,1.1189083444567625e-08,1922
6428,6428,8.69,1.1184115049410315e-08,1947
6429,6429,8.96,1.1182872858135437e-08,1925
6430,6430,6.05,1.1181376516809667e-08,1920
6431,6431,7.7,1.1179927368476863e-08,1948
6432,6432,5.99,1.117696285427476e-08,1939
6433,6433,5.99,1.9082115629124697e-09,1939
6434,6434,8.68,1.1177703539910178e-08,1948
6435,6435,8.82,1.1175518750155541e-08,1908
6436,6436,4.8,1.117297962651272e-08,1908
6437,6437,4.8,9.134629695694758e-10,1908
6438,6438,8.72,1.1170577317800462e-08,1948
6439,6439,8.69,1.1168415043153936e-08,1925
6440,6440,6.51,1.1167732884148487e-08,1940
6441,6441,9.66,1.116753431487921e-08,1916
6442,6442,6.01,1.1166589273217e-08,1940
6443,6443,5.72,1.1165465680561142e-08,1955
6444,6444,9.1,1.1164201958286789e-08,1926
6445,6445,5.26,1.116398343040709e-08,1924
6446,6446,6.8,1.1164088581813157e-08,1925
6447,6447,6.51,1.1163056074267806e-08,1997
6448,6448,5.21,1.1162225419071511e-08,1923
6449,6449,7.6,1.1160996794022165e-08,1919
6450,6450,7.6,2.57968175197231e-09,1919
6451,6451,7.6,1.9449539046950995e-09,1919
6452,6452,3.58,1.1160996794022165e-08,1919
6453,6453,3.58,2.57968175197231e-09,1919
6454,6454,3.58,1.9449539046950995e-09,1919
6455,6455,6.35,1.1159354459576944e-08,1955
6456,6456,5.52,1.1154974146959908e-08,1918
6457,6457,6.16,1.1151639414353764e-08,1920
6458,6458,9.05,1.1149305949124767e-08,1948
6459,6459,7.79,1.1147650359212759e-08,1925
6460,6460,10.14,1.114831612608807e-08,1912
6461,6461,8.66,1.1143723778545684e-08,1925
6462,6462,8.54,1.114237850532638e-08,1916
6463,6463,5.73,1.1140676101626295e-08,1922
6464,6464,8.83,1.114035934698809e-08,1921
6465,6465,8.76,1.1138531476668007e-08,1947
6466,6466,6.05,1.1135722324000608e-08,1938
6467,6467,6.24,1.1134719152792592e-08,1941
6468,6468,7.04,1.1133822652528444e-08,1916
6469,6469,5.73,1.1134858732838733e-08,1926
6470,6470,8.84,1.1126382685076496e-08,1924
6471,6471,5.72,1.112666626123739e-08,1920
6472,6472,6.81,1.1123222213923774e-08,1951
6473,6473,5.68,1.1117858531744957e-08,1924
6474,6474,8.64,1.1116345241690236e-08,1926
6475,6475,5.3,1.1114765425441363e-08,1920
6476,6476,6.24,1.1113916149496e-08,1938
6477,6477,8.99,1.1111146880640574e-08,1947
6478,6478,5.38,1.111073071353165e-08,1922
6479,6479,7.94,1.1109689014462293e-08,1915
6480,6480,6.94,1.1108029852227897e-08,1924
6481,6481,8.92,1.1105908953962228e-08,1916
6482,6482,6.26,1.110458201489764e-08,1956
6483,6483,6.26,2.59123660770584e-09,1956
6484,6484,4.04,1.110458201489764e-08,1956
6485,6485,4.04,2.59123660770584e-09,1956
6486,6486,6.73,1.11041689168706e-08,1923
6487,6487,8.87,1.1104965983118908e-08,1946
6488,6488,8.95,1.1103331065920738e-08,1923
6489,6489,9.2,1.1103141750371894e-08,1915
6490,6490,8.45,1.1101670232147218e-08,1925
6491,6491,9.18,1.1097165536057241e-08,1945
6492,6492,7.98,1.1095799008509127e-08,1919
6493,6493,7.98,8.59629704889064e-10,1919
6494,6494,8.9,1.10957165436338e-08,1924
6495,6495,5.89,1.1091932440788499e-08,1924
6496,6496,9.06,1.108917207498198e-08,1946
6497,6497,5.78,1.1088660437920851e-08,1925
6498,6498,8.12,1.108882863876087e-08,1947
6499,6499,6.26,1.108768886363375e-08,1921
6500,6500,7.12,1.1087855939275806e-08,1912
6501,6501,5.57,1.1086529981949026e-08,1924
6502,6502,5.78,1.1086153365307445e-08,1919
6503,6503,6.02,1.1084485598701486e-08,1950
6504,6504,6.02,8.302434563791094e-09,1950
6505,6505,3.87,1.1084485598701486e-08,1950
6506,6506,3.87,8.302434563791094e-09,1950
6507,6507,8.24,1.1085026403008676e-08,1916
6508,6508,6.02,1.108475350074009e-08,1906
6509,6509,6.02,7.2487561598163104e-09,1906
6510,6510,3.66,1.108475350074009e-08,1906
6511,6511,3.66,7.2487561598163104e-09,1906
6512,6512,5.4,1.1082850696929718e-08,1920
6513,6513,5.4,8.479948703040608e-10,1920
6514,6514,8.68,1.1077027648409527e-08,1947
6515,6515,8.56,1.1073960380046304e-08,1947
6516,6516,5.78,1.10718684189187e-08,1922
6517,6517,5.96,1.1072819385140423e-08,1921
6518,6518,9.17,1.1071258408069112e-08,1947
6519,6519,6.47,1.1070827651792898e-08,1921
6520,6520,7.64,1.106628971590704e-08,1923
6521,6521,8.02,1.106369339520759e-08,1919
6522,6522,9.33,1.1059432020908787e-08,1908
6523,6523,8.61,1.1058740456941224e-08,1947
6524,6524,8.52,1.1057597988968026e-08,1941
6525,6525,8.52,7.742298004697855e-09,1941
6526,6526,6.26,1.1057597988968026e-08,1941
6527,6527,6.26,7.742298004697855e-09,1941
6528,6528,9.07,1.1057408570736837e-08,1947
6529,6529,5.65,1.1051266092252879e-08,1924
6530,6530,5.85,1.105123469005537e-08,1919
6531,6531,8.71,1.1048516552359519e-08,1919
6532,6532,9.03,1.1048139377258125e-08,1947
6533,6533,8.31,1.1044980034845656e-08,1959
6534,6534,9.54,1.104060372153293e-08,1912
6535,6535,8.77,1.1037892644716467e-08,1916
6536,6536,5.63,1.1034090128568931e-08,1925
6537,6537,6.41,1.1033018714132506e-08,1954
6538,6538,9.52,1.1033977994315158e-08,1911
6539,6539,7.03,1.1028037341905818e-08,1957
6540,6540,5.91,1.1027523901715219e-08,1937
6541,6541,8.71,1.1027412920037424e-08,1947
6542,6542,6.43,1.1025235819427285e-08,1940
6543,6543,5.82,1.102113164060297e-08,1925
6544,6544,5.74,1.1018474747086731e-08,1942
6545,6545,9.79,1.1018122100526557e-08,1922
6546,6546,6.74,1.1017470969447245e-08,1957
6547,6547,8.31,1.1017665821500362e-08,1916
6548,6548,5.51,1.101438570518798e-08,1924
6549,6549,9.66,1.1014221590739235e-08,1913
6550,6550,6.66,1.1013352933115336e-08,1922
6551,6551,8.96,1.1011129349436193e-08,1916
6552,6552,9.09,1.1010878909511458e-08,1900
6553,6553,9.09,8.364321607798587e-09,1900
6554,6554,5.35,1.1010878909511458e-08,1900
6555,6555,5.35,8.364321607798587e-09,1900
6556,6556,9.34,1.100924672425762e-08,1923
6557,6557,8.6,1.1005962944735305e-08,1925
6558,6558,9.23,1.1005459686083177e-08,1925
6559,6559,8.8,1.1004319144062483e-08,1947
6560,6560,5.86,1.100411163013692e-08,1955
6561,6561,8.97,1.1002109703641588e-08,1915
6562,6562,7.2,1.1000886008013134e-08,1915
6563,6563,6.57,1.1000019250319678e-08,1938
6564,6564,5.59,1.0997760728751198e-08,1925
6565,6565,5.61,1.0997827249506877e-08,1921
6566,6566,6.39,1.0995991532131664e-08,1940
6567,6567,8.71,1.0995258837600206e-08,1915
6568,6568,8.71,1.1997940008470605e-09,1915
6569,6569,3.12,1.0995258837600206e-08,1915
6570,6570,3.12,1.1997940008470605e-09,1915
6571,6571,9.2,1.0995023798521062e-08,1914
6572,6572,4.46,1.099247697852531e-08,1913
6573,6573,4.46,2.073062385565901e-09,1913
6574,6574,3.92,1.099247697852531e-08,1913
6575,6575,3.92,2.073062385565901e-09,1913
6576,6576,8.16,1.099129858739529e-08,1924
6577,6577,8.56,1.098797963844785e-08,1947
6578,6578,8.56,1.2678983996365094e-09,1947
6579,6579,9.81,1.0987037414628934e-08,1914
6580,6580,7.16,1.0983664235261551e-08,1957
6581,6581,7.96,1.098095780452698e-08,1925
6582,6582,5.73,1.0980243001431702e-08,1922
6583,6583,6.02,1.097916767912728e-08,1924
6584,6584,8.44,1.0978534678734545e-08,1960
6585,6585,8.54,1.0977551154450143e-08,1913
6586,6586,6.61,1.0976401841589843e-08,1925
6587,6587,6.01,1.0975288982602986e-08,1957
6588,6588,9.86,1.0975777372148351e-08,1948
6589,6589,8.78,1.097232989685271e-08,1923
6590,6590,8.61,1.0971584154720953e-08,1922
6591,6591,4.95,1.0971167317332855e-08,1930
6592,6592,8.04,1.0968502745840631e-08,1920
6593,6593,6.94,1.0968123795503518e-08,1908
6594,6594,6.64,1.0967254722276088e-08,1954
6595,6595,5.4,1.096257812469083e-08,1921
6596,6596,5.4,1.0667953878820518e-09,1921
6597,6597,7.66,1.0962918150997505e-08,1923
6598,6598,6.46,1.0959646145298715e-08,1941
6599,6599,8.61,1.095692141032459e-08,1924
6600,6600,5.68,1.095390902493704e-08,1919
6601,6601,9.58,1.0953515236915791e-08,1907
6602,6602,8.25,1.0950393320028207e-08,1916
6603,6603,5.88,1.0949413082508806e-08,1925
6604,6604,6.83,1.0949227013264259e-08,1928
6605,6605,8.64,1.0949303718372236e-08,1915
6606,6606,6.24,1.094910090754337e-08,1926
6607,6607,5.71,1.0938588916398193e-08,1926
6608,6608,6.55,1.093685190436407e-08,1927
6609,6609,6.0,1.0936919403451666e-08,1940
6610,6610,8.67,1.093548485591499e-08,1916
6611,6611,8.55,1.0934127134933328e-08,1925
6612,6612,8.31,1.0931484961925237e-08,1924
6613,6613,8.42,1.0930009855609699e-08,1916
6614,6614,8.72,1.092952579811444e-08,1906
6615,6615,6.01,1.0927107902631037e-08,1924
6616,6616,10.67,1.0928061826000614e-08,1920
6617,6617,8.33,1.091869450200378e-08,1947
6618,6618,6.01,1.0918275865579075e-08,1925
6619,6619,5.52,1.0917465406736563e-08,1924
6620,6620,8.85,1.0916054120457466e-08,1947
6621,6621,9.01,1.0914757108004772e-08,1925
6622,6622,8.88,1.0914441648344235e-08,1924
6623,6623,5.86,1.0915021415715714e-08,1925
6624,6624,8.7,1.091552163072508e-08,1911
6625,6625,8.7,6.452050203280546e-09,1911
6626,6626,6.49,1.091552163072508e-08,1911
