,label,index,OBJECTID,vintage,idf.kw,FootprintArea.m2,building.area.m2,HEIGHT
7216,3,21966,21966,before 1980,MultiFamily-pre-1980,168.66175084831087,270.5248,21.89
7217,3,21968,21968,before 1980,SingleFamily-pre-1980,146.43112718707664,248.972,26.93
7218,1,21970,21970,before 1980,MultiFamily-pre-1980,177.3222158130887,337.7844,21.27
7219,3,21971,21971,before 1980,SingleFamily-pre-1980,181.7844418632613,143.5305,15.61
7220,2,21972,21972,before 1980,SingleFamily-pre-1980,119.8031813794478,92.9929,13.94
7221,1,21975,21975,before 1980,MultiFamily-pre-1980,162.00779604349933,158.4874,15.92
7222,1,21976,21976,1981-2008 (2004),MultiFamily-2004,114.95053309632787,178.368,13.08
7223,1,21977,21977,1981-2008 (2004),SingleFamily-2004,203.1197097790244,333.9755,27.46
7224,1,21979,21979,before 1980,MultiFamily-pre-1980,207.9833767211649,321.8056,24.78
7225,1,21980,21980,before 1980,MultiFamily-pre-1980,189.63654373532933,323.5707,27.37
7226,1,21981,21981,before 1980,MultiFamily-pre-1980,196.5801369767209,226.9547,19.8
7227,1,21982,21982,1981-2008 (2004),SingleFamily-2004,371.6695958378513,239.682,27.63
7228,1,21984,21984,before 1980,MultiFamily-pre-1980,320.71815325456566,558.7935,20.6
7229,1,21985,21985,before 1980,SingleFamily-pre-1980,248.52867238849785,232.3429,23.06
7230,1,21986,21986,before 1980,MultiFamily-pre-1980,29.422050291429187,438.6738,16.72
7231,1,21987,21987,before 1980,MultiFamily-pre-1980,149.77725819144243,307.3132,20.51
7232,1,21989,21989,before 1980,MultiFamily-pre-1980,720.7157417980806,1651.0188,36.09
7233,1,21990,21990,before 1980,SingleFamily-pre-1980,213.0301668380185,200.9427,18.56
7234,2,21991,21991,before 1980,SingleFamily-pre-1980,134.89208404752355,93.829,11.44
7235,0,21993,21993,before 1980,MultiFamily-pre-1980,125.12912812090212,199.9208,18.92
7236,1,21994,21994,before 1980,MultiFamily-pre-1980,153.4684120490968,289.3835,28.95
7237,1,21996,21996,before 1980,MultiFamily-pre-1980,431.3042744808088,625.4957,24.72
7238,2,21999,21999,1981-2008 (2004),MultiFamily-2004,371.468664831988,399.1913,21.67
7239,0,22001,22001,before 1980,SingleFamily-pre-1980,181.5305328468557,124.7647,16.28
7240,0,22002,22002,before 1980,SingleFamily-pre-1980,174.76683799097356,181.8982,22.86
7241,1,22006,22006,before 1980,SingleFamily-pre-1980,150.8596091129654,125.5079,16.28
7242,1,22007,22007,before 1980,SingleFamily-pre-1980,435.3794430498617,863.5984,28.24
7243,1,22008,22008,before 1980,MultiFamily-pre-1980,281.30581360987725,391.3877,23.27
7244,1,22010,22010,before 1980,SingleFamily-pre-1980,129.3540545229384,78.5934,14.55
7245,1,22012,22012,before 1980,SingleFamily-pre-1980,186.66546662771407,161.7389,13.07
7246,1,22013,22013,before 1980,SingleFamily-pre-1980,211.17892682115948,184.6852,26.48
7247,1,22014,22014,before 1980,SingleFamily-pre-1980,161.29776171330496,148.4542,25.7
7248,2,22015,22015,before 1980,SingleFamily-pre-1980,111.76443143618988,88.6266,10.56
7249,3,22016,22016,before 1980,SingleFamily-pre-1980,204.50545290619087,220.9162,20.93
7250,1,22018,22018,1981-2008 (2004),SingleFamily-2004,239.52803717022348,309.5428,25.68
7251,1,22019,22019,before 1980,SingleFamily-pre-1980,142.31771740358957,188.2154,22.53
7252,1,2202,2202,before 1980,SingleFamily-pre-1980,160.187299689441,121.8848,16.55
7253,1,22020,22020,before 1980,SingleFamily-pre-1980,148.00652840852757,128.7594,22.84
7254,2,22021,22021,before 1980,SingleFamily-pre-1980,159.5104587175678,100.7036,11.4
7255,1,22022,22022,before 1980,SingleFamily-pre-1980,152.6771563729847,236.0589,24.51
7256,1,22023,22023,before 1980,SingleFamily-pre-1980,146.41218766762896,170.007,20.31
7257,2,22024,22024,before 1980,SingleFamily-pre-1980,136.9643406734345,125.415,17.56
7258,1,22029,22029,before 1980,MultiFamily-pre-1980,204.0685754568657,264.1147,18.91
7259,1,2203,2203,before 1980,MultiFamily-pre-1980,188.92146525871115,351.5336,24.35
7260,3,22033,22033,1981-2008 (2004),SingleFamily-2004,203.1184970903652,506.5837,26.73
7261,1,22034,22034,before 1980,SingleFamily-pre-1980,271.93838051800014,517.6388,47.12
7262,2,22035,22035,before 1980,SingleFamily-pre-1980,158.9613407066381,96.616,12.53
7263,1,22036,22036,before 1980,SingleFamily-pre-1980,187.67216889168955,371.3213,22.27
7264,2,22038,22038,before 1980,SingleFamily-pre-1980,253.0950865395273,163.2253,13.57
7265,4,22039,22039,1981-2008 (2004),SingleFamily-2004,391.72397968885537,589.2647,33.01
7266,1,2204,2204,1981-2008 (2004),SingleFamily-2004,279.8019898118084,2300.204,31.69
7267,1,22040,22040,before 1980,SingleFamily-pre-1980,111.91331405034742,100.7965,9.61
7268,2,22041,22041,before 1980,MultiFamily-pre-1980,171.57626128218442,163.7827,21.13
7269,4,22042,22042,1981-2008 (2004),SingleFamily-2004,239.91054891022327,306.0126,20.72
7270,4,22045,22045,before 1980,SingleFamily-pre-1980,162.58710472542705,178.9254,22.5
7271,1,22046,22046,before 1980,SingleFamily-pre-1980,138.79440196745256,205.1232,21.77
7272,1,22048,22048,before 1980,SingleFamily-pre-1980,143.5472864844821,164.9904,20.55
7273,3,22049,22049,before 1980,MultiFamily-pre-1980,127.3757054656766,185.8,21.39
7274,3,22051,22051,before 1980,SingleFamily-pre-1980,203.2082298059575,269.3171,26.02
7275,3,22052,22052,before 1980,SingleFamily-pre-1980,128.97374002253906,178.0893,27.87
7276,1,22053,22053,before 1980,MultiFamily-pre-1980,259.04049317290384,299.9741,24.08
7277,1,22054,22054,before 1980,MultiFamily-pre-1980,217.59057367237705,319.3902,18.4
7278,3,22056,22056,1981-2008 (2004),SingleFamily-2004,338.43794957897103,456.8822,25.01
7279,3,22057,22057,before 1980,SingleFamily-pre-1980,353.58795317062794,262.8141,22.37
7280,3,22058,22058,before 1980,SingleFamily-pre-1980,141.46738876213306,122.628,15.04
7281,1,22059,22059,before 1980,SingleFamily-pre-1980,231.76934024807323,153.9353,13.7
7282,2,22061,22061,before 1980,SingleFamily-pre-1980,179.60233891273035,120.8629,12.13
7283,3,22062,22062,before 1980,SingleFamily-pre-1980,185.09146857694628,143.066,22.26
7284,1,22063,22063,before 1980,SingleFamily-pre-1980,146.31722215009486,199.735,19.69
7285,0,22064,22064,before 1980,SingleFamily-pre-1980,131.9581442030672,104.6983,12.45
7286,1,22065,22065,before 1980,SingleFamily-pre-1980,138.56480750957067,98.7527,13.53
7287,3,22066,22066,before 1980,SingleFamily-pre-1980,112.95527404512885,92.5284,13.04
7288,1,22067,22067,before 1980,SingleFamily-pre-1980,164.02062834510383,160.0667,20.08
7289,1,22068,22068,before 1980,SingleFamily-pre-1980,124.16069426363356,107.8569,18.6
7290,2,22069,22069,before 1980,SingleFamily-pre-1980,130.12389086555723,88.0692,12.36
7291,0,2207,2207,before 1980,MultiFamily-pre-1980,127.60703042832247,165.9194,20.14
7292,2,22071,22071,before 1980,MultiFamily-pre-1980,142.5509149629487,217.1073,21.38
7293,1,22072,22072,before 1980,MultiFamily-pre-1980,147.1247966660546,206.0522,21.5
7294,4,22073,22073,before 1980,SingleFamily-pre-1980,117.91320021560075,168.8922,24.82
7295,2,22074,22074,before 1980,MultiFamily-pre-1980,155.80449052245766,234.4796,19.67
7296,1,22075,22075,before 1980,SingleFamily-pre-1980,147.1724348902005,171.5863,28.19
7297,1,22076,22076,before 1980,MultiFamily-pre-1980,197.18347158737856,244.8844,20.51
7298,1,22078,22078,before 1980,MultiFamily-pre-1980,371.0283517818593,529.4371,23.2
7299,2,22079,22079,before 1980,SingleFamily-pre-1980,153.18002614235382,121.2345,17.45
7300,1,22080,22080,before 1980,MultiFamily-pre-1980,232.6238292709413,174.652,16.22
7301,1,22081,22081,before 1980,SingleFamily-pre-1980,138.79023557010814,155.0501,21.71
7302,1,22082,22082,before 1980,SingleFamily-pre-1980,151.40159788811087,155.0501,20.26
7303,1,22086,22086,1981-2008 (2004),SingleFamily-2004,581.9948300015415,1377.0567,23.81
7304,2,22091,22091,before 1980,SingleFamily-pre-1980,115.31264363448363,89.184,11.98
7305,2,22092,22092,before 1980,SingleFamily-pre-1980,111.5761917803991,77.1999,10.28
7306,1,22093,22093,before 1980,MultiFamily-pre-1980,293.48789001634896,405.8801,21.96
7307,1,22094,22094,before 1980,SingleFamily-pre-1980,116.57409827059767,200.1066,28.46
7308,4,22095,22095,1981-2008 (2004),SingleFamily-2004,160.8738118825208,177.2532,21.86
7309,1,22096,22096,before 1980,MultiFamily-pre-1980,153.62504893334685,221.0091,25.37
7310,1,22097,22097,before 1980,SingleFamily-pre-1980,133.8381881349343,148.64,19.51
7311,2,22098,22098,before 1980,SingleFamily-pre-1980,142.40625741488344,80.823,9.82
7312,1,22099,22099,before 1980,SingleFamily-pre-1980,68.95626149842538,115.5676,19.75
7313,1,22100,22100,before 1980,SingleFamily-pre-1980,220.0393079473836,255.5679,20.71
7314,0,22101,22101,before 1980,SingleFamily-pre-1980,93.8236640883378,88.0692,13.27
7315,3,22102,22102,before 1980,MultiFamily-pre-1980,188.4131773404285,191.4669,18.94
7316,1,22103,22103,1981-2008 (2004),MultiFamily-2004,123.39765927151194,211.4404,18.09
7317,0,22106,22106,before 1980,SingleFamily-pre-1980,131.5442512848859,80.2656,15.29
7318,1,22109,22109,before 1980,MultiFamily-pre-1980,176.1308332296103,143.995,16.85
7319,1,22111,22111,before 1980,SingleFamily-pre-1980,174.18453727171575,152.356,22.95
7320,0,22113,22113,before 1980,SingleFamily-pre-1980,82.94622508334388,79.7082,13.14
7321,1,22116,22116,before 1980,MultiFamily-pre-1980,178.25054916674551,154.6785,10.72
7322,3,22117,22117,1981-2008 (2004),SingleFamily-2004,230.51624520988184,303.4114,26.33
7323,1,2212,2212,before 1980,MultiFamily-pre-1980,289.6008326317036,222.031,13.4
7324,2,22122,22122,before 1980,SingleFamily-pre-1980,291.76319118407906,371.2284,28.08
7325,1,22125,22125,1981-2008 (2004),SingleFamily-2004,304.65699956160154,390.5516,28.2
7326,1,22126,22126,before 1980,SingleFamily-pre-1980,145.95439150125918,217.9434,26.5
7327,3,22127,22127,before 1980,SingleFamily-pre-1980,269.7377914248703,146.9678,11.12
7328,2,22128,22128,before 1980,SingleFamily-pre-1980,295.6957148873104,162.2034,16.02
7329,4,22129,22129,before 1980,SingleFamily-pre-1980,126.6761783962608,203.3581,23.54
7330,1,22130,22130,1981-2008 (2004),SingleFamily-2004,225.76026169897548,203.2652,25.62
7331,1,22131,22131,before 1980,MultiFamily-pre-1980,213.485816310352,227.4192,26.85
7332,1,22132,22132,before 1980,SingleFamily-pre-1980,207.1709891603742,179.3899,14.32
7333,2,22133,22133,before 1980,SingleFamily-pre-1980,187.0008287329377,121.699,24.02
7334,1,22134,22134,before 1980,MultiFamily-pre-1980,286.6039588272225,234.2938,19.66
7335,1,22135,22135,before 1980,MultiFamily-pre-1980,192.4717652974636,172.3295,23.08
7336,1,22136,22136,before 1980,SingleFamily-pre-1980,209.558362083229,126.9014,16.21
7337,1,22137,22137,before 1980,MultiFamily-pre-1980,125.69091526692104,293.3782,21.38
7338,4,22138,22138,before 1980,SingleFamily-pre-1980,150.29812004848225,103.3977,14.36
7339,2,22139,22139,before 1980,MultiFamily-pre-1980,168.21161490823707,163.7827,21.15
7340,2,2214,2214,before 1980,MultiFamily-pre-1980,106.47448350008526,132.5683,17.32
7341,3,22140,22140,before 1980,SingleFamily-pre-1980,162.19731756096013,129.3168,13.95
7342,3,22141,22141,before 1980,SingleFamily-pre-1980,118.86641146371116,91.8781,16.47
7343,2,22142,22142,before 1980,MultiFamily-pre-1980,173.87082244289812,257.1472,21.2
7344,3,22143,22143,before 1980,SingleFamily-pre-1980,387.1280749208012,425.7607,24.87
7345,3,22145,22145,before 1980,MultiFamily-pre-1980,476.2140160624272,716.259,24.35
7346,3,22146,22146,before 1980,SingleFamily-pre-1980,111.31370713096662,66.1448,16.58
7347,3,22147,22147,before 1980,MultiFamily-pre-1980,324.797062761143,185.8,14.22
7348,1,22149,22149,before 1980,SingleFamily-pre-1980,216.4304849044375,305.7339,24.41
7349,2,2215,2215,before 1980,MultiFamily-pre-1980,54.099131372158894,171.1218,14.2
7350,3,22151,22151,1981-2008 (2004),SingleFamily-2004,270.98439622082225,332.582,26.65
7351,2,22154,22154,1981-2008 (2004),SingleFamily-2004,295.92658632236896,274.7053,26.78
7352,3,22156,22156,before 1980,SingleFamily-pre-1980,131.5191959025467,117.054,14.6
7353,1,22158,22158,before 1980,SingleFamily-pre-1980,230.27929052874063,141.3009,14.9
7354,3,22159,22159,before 1980,SingleFamily-pre-1980,188.2871970433672,127.1801,13.97
7355,1,2216,2216,before 1980,MultiFamily-pre-1980,38.73844406815453,204.38,11.93
7356,1,22161,22161,before 1980,SingleFamily-pre-1980,131.11434606952494,88.5337,12.3
7357,4,22162,22162,before 1980,SingleFamily-pre-1980,135.884755456605,110.2723,15.31
7358,1,22163,22163,1981-2008 (2004),SingleFamily-2004,121.30348891780352,164.2472,26.35
7359,2,22164,22164,before 1980,MultiFamily-pre-1980,313.1269426180611,240.3323,22.18
7360,1,22166,22166,before 1980,SingleFamily-pre-1980,136.86250955584504,90.6704,14.94
7361,3,22167,22167,before 1980,SingleFamily-pre-1980,175.35965685362763,90.4846,16.29
7362,2,2217,2217,before 1980,MultiFamily-pre-1980,95.2520608842219,108.693,15.88
7363,1,22170,22170,before 1980,SingleFamily-pre-1980,171.52440323662535,162.9466,19.0
7364,1,22174,22174,before 1980,SingleFamily-pre-1980,158.94016601622707,104.048,12.46
7365,0,22175,22175,before 1980,SingleFamily-pre-1980,167.8608824203417,197.877,23.43
7366,3,22176,22176,before 1980,SingleFamily-pre-1980,273.21692730070407,156.3507,16.26
7367,1,22177,22177,before 1980,SingleFamily-pre-1980,242.22965464293787,314.2807,23.0
7368,2,22178,22178,before 1980,SingleFamily-pre-1980,203.8698269499555,216.6428,25.09
7369,1,2218,2218,before 1980,SingleFamily-pre-1980,111.41572697776108,78.036,16.84
7370,1,22180,22180,before 1980,SingleFamily-pre-1980,123.87178323970076,100.8894,14.05
7371,1,22182,22182,1981-2008 (2004),SingleFamily-2004,480.0467603424755,380.9829,30.93
7372,1,22183,22183,1981-2008 (2004),SingleFamily-2004,320.86365100325764,357.4792,27.62
7373,3,22185,22185,before 1980,SingleFamily-pre-1980,359.7303566372864,363.9822,34.17
7374,3,22186,22186,before 1980,MultiFamily-pre-1980,188.89221585719216,115.9392,11.29
7375,3,22187,22187,before 1980,MultiFamily-pre-1980,544.3543075444926,708.7341,19.72
7376,3,22188,22188,before 1980,SingleFamily-pre-1980,89.92517261994388,89.5556,11.3
7377,1,22189,22189,before 1980,MultiFamily-pre-1980,142.4174908621303,175.4881,17.43
7378,3,2219,2219,before 1980,MultiFamily-pre-1980,227.1796823808557,232.5287,21.69
7379,3,22190,22190,before 1980,MultiFamily-pre-1980,141.3044413602154,214.7848,20.04
7380,3,22191,22191,before 1980,SingleFamily-pre-1980,119.49414609902448,81.1946,14.39
7381,2,22192,22192,before 1980,SingleFamily-pre-1980,198.82953197005943,305.1765,31.37
7382,2,22193,22193,before 1980,MultiFamily-pre-1980,138.61949671533537,232.4358,27.62
7383,2,22195,22195,before 1980,SingleFamily-pre-1980,88.31582071276206,89.184,12.1
7384,3,22196,22196,before 1980,SingleFamily-pre-1980,162.1665826363692,265.1366,30.55
7385,3,22198,22198,before 1980,MultiFamily-pre-1980,61.54147251180348,385.3492,11.17
7386,1,2220,2220,before 1980,MultiFamily-pre-1980,115.58906341970524,219.9872,21.69
7387,2,22200,22200,before 1980,SingleFamily-pre-1980,36.517268722553375,150.498,8.52
7388,1,22202,22202,before 1980,SingleFamily-pre-1980,159.94706942065875,136.4701,13.37
7389,3,22204,22204,before 1980,MultiFamily-pre-1980,253.34455839609416,433.843,21.67
7390,3,22206,22206,before 1980,MultiFamily-pre-1980,441.373154112422,332.2104,15.61
7391,2,22207,22207,before 1980,SingleFamily-pre-1980,182.2950022241409,212.1836,24.94
7392,4,22208,22208,before 1980,SingleFamily-pre-1980,104.09917618973302,99.6817,9.97
7393,1,22209,22209,before 1980,MultiFamily-pre-1980,237.62259667392857,321.9914,17.55
7394,1,2221,2221,before 1980,MultiFamily-pre-1980,120.046812993127,169.3567,14.74
7395,2,22211,22211,before 1980,SingleFamily-pre-1980,137.69226899894045,113.4309,9.84
7396,1,22212,22212,before 1980,SingleFamily-pre-1980,164.4882341329557,105.906,13.53
7397,4,22213,22213,before 1980,MultiFamily-pre-1980,194.9897539539845,281.3012,19.74
7398,1,22214,22214,before 1980,MultiFamily-pre-1980,137.0652685545733,196.3906,19.29
7399,2,22216,22216,before 1980,MultiFamily-pre-1980,263.96223494295026,393.5244,27.94
7400,2,22217,22217,before 1980,MultiFamily-pre-1980,143.13072718143206,166.8484,20.63
7401,1,22220,22220,before 1980,SingleFamily-pre-1980,171.45697314810027,147.4323,20.61
7402,2,22221,22221,before 1980,SingleFamily-pre-1980,147.018327517536,122.1635,10.86
7403,0,22222,22222,before 1980,SingleFamily-pre-1980,143.95404590921456,128.5736,17.68
7404,4,22223,22223,1981-2008 (2004),SingleFamily-2004,215.36657677488805,290.2196,29.67
7405,1,22224,22224,before 1980,SingleFamily-pre-1980,188.236121004328,259.7484,19.61
7406,2,22225,22225,before 1980,SingleFamily-pre-1980,145.90919461959854,157.5584,22.81
7407,2,22226,22226,before 1980,SingleFamily-pre-1980,202.520446310436,128.9452,12.96
7408,1,2223,2223,before 1980,SingleFamily-pre-1980,117.19230185164132,75.249,15.69
7409,1,22231,22231,before 1980,SingleFamily-pre-1980,192.7160789381402,146.782,18.7
7410,1,22232,22232,1981-2008 (2004),MultiFamily-2004,197.94757191743145,336.3909,23.95
7411,2,22236,22236,before 1980,SingleFamily-pre-1980,198.99604513138675,211.812,21.44
7412,3,22239,22239,before 1980,SingleFamily-pre-1980,149.47007881301633,243.0264,30.05
7413,1,22242,22242,before 1980,MultiFamily-pre-1980,248.6913267872284,568.1764,26.7
7414,1,22243,22243,before 1980,MultiFamily-pre-1980,153.52667380062414,172.0508,14.4
7415,1,22244,22244,before 1980,MultiFamily-pre-1980,149.90261203736517,350.4188,19.78
7416,2,22246,22246,before 1980,SingleFamily-pre-1980,101.37584309739763,106.1847,19.83
7417,2,22247,22247,before 1980,SingleFamily-pre-1980,181.344225714566,137.6778,21.6
7418,1,22249,22249,before 1980,MultiFamily-pre-1980,229.62583461589503,448.9857,27.56
7419,1,22250,22250,before 1980,SingleFamily-pre-1980,142.14256242087197,101.8184,13.45
7420,1,22252,22252,before 1980,SingleFamily-pre-1980,147.48644358742396,101.6326,12.0
7421,3,22253,22253,before 1980,SingleFamily-pre-1980,150.18888941101054,254.546,24.38
7422,1,22254,22254,before 1980,MultiFamily-pre-1980,134.94886634251296,253.9886,25.35
7423,3,22255,22255,1981-2008 (2004),SingleFamily-2004,252.61193851658268,272.0112,24.62
7424,3,22256,22256,before 1980,SingleFamily-pre-1980,147.6656912716534,203.451,20.01
7425,3,22257,22257,before 1980,SingleFamily-pre-1980,147.5483908694313,156.072,15.23
7426,1,22258,22258,before 1980,SingleFamily-pre-1980,178.78998315260054,235.4086,25.05
7427,1,22259,22259,before 1980,MultiFamily-pre-1980,140.39530128034193,200.9427,26.0
7428,3,22260,22260,before 1980,SingleFamily-pre-1980,173.81560260011562,195.3687,19.66
7429,4,22265,22265,before 1980,MultiFamily-pre-1980,153.3355103902113,143.995,19.91
7430,3,22267,22267,1981-2008 (2004),SingleFamily-2004,202.6623978334365,248.6004,26.16
7431,4,22268,22268,before 1980,MultiFamily-pre-1980,137.4507509426501,210.6972,20.93
7432,1,22270,22270,before 1980,SingleFamily-pre-1980,151.01886910919552,93.6432,14.95
7433,1,22271,22271,before 1980,SingleFamily-pre-1980,142.80242102156794,175.9526,23.53
7434,1,22272,22272,before 1980,SingleFamily-pre-1980,175.97253192554717,124.8576,14.92
7435,1,22273,22273,before 1980,SingleFamily-pre-1980,178.7558249493602,143.9021,24.57
7436,1,22274,22274,before 1980,SingleFamily-pre-1980,168.13103725994148,172.9798,28.97
7437,1,22275,22275,before 1980,SingleFamily-pre-1980,80.25818814513805,147.1536,18.4
7438,1,22276,22276,before 1980,SingleFamily-pre-1980,184.4862021815217,153.8424,10.83
7439,1,22277,22277,before 1980,MultiFamily-pre-1980,95.6727174045116,170.936,20.71
7440,1,22279,22279,before 1980,MultiFamily-pre-1980,202.76130792910865,226.676,20.03
7441,2,22280,22280,before 1980,MultiFamily-pre-1980,349.7685603405193,484.4735,21.82
7442,3,22285,22285,before 1980,MultiFamily-pre-1980,202.52352749564727,403.5576,16.77
7443,1,22287,22287,before 1980,MultiFamily-pre-1980,211.5806046964236,346.8886,18.66
7444,1,22289,22289,before 1980,SingleFamily-pre-1980,408.8935265507967,258.4478,20.41
7445,3,22290,22290,before 1980,SingleFamily-pre-1980,301.13989496532787,248.8791,21.28
7446,1,22291,22291,before 1980,SingleFamily-pre-1980,165.39084466801037,228.9985,23.1
7447,3,22294,22294,before 1980,SingleFamily-pre-1980,131.0880834971218,96.8018,18.13
7448,1,22295,22295,before 1980,MultiFamily-pre-1980,148.1144347004425,161.1815,18.67
7449,3,22296,22296,before 1980,SingleFamily-pre-1980,146.82343645077555,192.6746,21.48
7450,1,22297,22297,before 1980,MultiFamily-pre-1980,197.7102492733545,262.6283,22.26
7451,1,22299,22299,before 1980,MultiFamily-pre-1980,244.89659638483343,386.464,19.58
7452,4,22301,22301,before 1980,SingleFamily-pre-1980,137.32303643002368,231.321,21.99
7453,3,22302,22302,before 1980,MultiFamily-pre-1980,188.2239680275051,269.0384,21.34
7454,1,22303,22303,before 1980,SingleFamily-pre-1980,169.8835965848988,151.6128,23.26
7455,3,22304,22304,before 1980,SingleFamily-pre-1980,230.9259996395812,148.1755,17.05
7456,3,22305,22305,before 1980,SingleFamily-pre-1980,94.50816168805385,83.8887,20.82
7457,3,22307,22307,before 1980,SingleFamily-pre-1980,170.2160859664159,122.4422,17.44
7458,3,22308,22308,before 1980,SingleFamily-pre-1980,165.8926015993161,112.409,16.06
7459,1,22309,22309,before 1980,SingleFamily-pre-1980,230.52997541459624,154.6785,15.57
7460,3,22313,22313,before 1980,MultiFamily-pre-1980,147.0966774967203,294.8646,22.25
7461,3,22314,22314,before 1980,SingleFamily-pre-1980,124.75890011672551,174.9307,21.38
7462,1,22315,22315,before 1980,SingleFamily-pre-1980,186.41239186735487,202.8936,22.2
7463,3,22316,22316,before 1980,MultiFamily-pre-1980,197.11239441596845,326.2648,18.62
7464,3,22317,22317,1981-2008 (2004),MultiFamily-2004,424.33940401568975,525.7211,17.25
7465,4,22318,22318,before 1980,MultiFamily-pre-1980,200.7520739087216,338.156,28.75
7466,3,22319,22319,before 1980,SingleFamily-pre-1980,165.78173046653933,186.2645,21.29
7467,3,2232,2232,before 1980,MultiFamily-pre-1980,253.00830644445688,285.0172,20.22
7468,1,22320,22320,before 1980,SingleFamily-pre-1980,159.84214453380878,232.8074,25.1
7469,1,22321,22321,1981-2008 (2004),SingleFamily-2004,180.0823641973618,242.5619,19.34
7470,4,22322,22322,before 1980,MultiFamily-pre-1980,154.70194745943297,242.2832,20.54
7471,2,22323,22323,before 1980,SingleFamily-pre-1980,140.32395639623948,181.2479,28.32
7472,1,22324,22324,before 1980,SingleFamily-pre-1980,192.02339163897395,244.327,24.01
7473,1,22325,22325,before 1980,SingleFamily-pre-1980,92.1721389422431,81.1017,11.9
7474,1,22326,22326,before 1980,SingleFamily-pre-1980,149.623468938699,193.7894,18.56
7475,2,22327,22327,after 2008 (2013),SingleFamily-2013,266.71501928335454,336.298,22.56
7476,1,22328,22328,before 1980,SingleFamily-pre-1980,145.6479952189805,129.5955,21.1
7477,1,22329,22329,before 1980,SingleFamily-pre-1980,193.4397480162401,285.2959,22.69
7478,1,22330,22330,1981-2008 (2004),SingleFamily-2004,172.2030633980384,237.824,25.62
7479,4,22332,22332,before 1980,MultiFamily-pre-1980,213.61386908398185,327.7512,20.95
7480,1,22333,22333,before 1980,SingleFamily-pre-1980,95.13463546664578,177.0674,23.4
7481,4,22334,22334,before 1980,SingleFamily-pre-1980,167.77487773754743,114.7315,13.46
7482,1,22335,22335,before 1980,MultiFamily-pre-1980,168.81375506593682,103.6764,14.7
7483,1,22336,22336,1981-2008 (2004),SingleFamily-2004,130.1198763914345,364.168,23.09
7484,1,22338,22338,before 1980,MultiFamily-pre-1980,125.04422797321882,231.8784,22.59
7485,2,22339,22339,before 1980,SingleFamily-pre-1980,104.24188676833526,105.0699,10.64
7486,2,22340,22340,1981-2008 (2004),SingleFamily-2004,151.02721149149428,308.6138,37.48
7487,2,22341,22341,before 1980,SingleFamily-pre-1980,87.92548582740137,73.5768,17.81
7488,1,22343,22343,before 1980,MultiFamily-pre-1980,270.43692528139366,431.056,22.17
7489,1,22347,22347,before 1980,SingleFamily-pre-1980,187.32122949601003,234.4796,22.1
7490,1,22349,22349,before 1980,MultiFamily-pre-1980,107.42730971822073,137.492,20.99
7491,4,2235,2235,before 1980,MultiFamily-pre-1980,212.653155297514,314.002,20.88
7492,1,22350,22350,before 1980,SingleFamily-pre-1980,108.71847252401092,83.9816,10.6
7493,1,22351,22351,before 1980,SingleFamily-pre-1980,129.4201884052316,187.658,16.05
7494,1,22352,22352,before 1980,SingleFamily-pre-1980,122.28785086749136,153.0992,19.1
7495,1,22353,22353,before 1980,SingleFamily-pre-1980,148.45222057488914,122.0706,22.38
7496,3,22354,22354,1981-2008 (2004),SingleFamily-2004,197.52143466341013,309.6357,24.35
7497,3,22355,22355,before 1980,SingleFamily-pre-1980,209.85593950268685,171.865,25.16
7498,3,22357,22357,before 1980,MultiFamily-pre-1980,170.98234044578285,239.4033,21.03
7499,3,22358,22358,before 1980,SingleFamily-pre-1980,122.06046538308296,96.4302,13.55
7500,3,22359,22359,before 1980,SingleFamily-pre-1980,132.45453278837394,190.2592,20.05
7501,0,22361,22361,before 1980,SingleFamily-pre-1980,139.60175673007498,208.4676,22.9
7502,1,22364,22364,before 1980,SingleFamily-pre-1980,114.88984241580408,113.338,12.65
7503,1,22365,22365,before 1980,SingleFamily-pre-1980,231.23771005783703,149.1045,15.34
7504,2,22366,22366,before 1980,MultiFamily-pre-1980,280.1101362795779,335.9264,21.62
7505,1,22367,22367,before 1980,MultiFamily-pre-1980,168.2614773379825,211.4404,16.77
7506,2,22368,22368,before 1980,SingleFamily-pre-1980,257.3912174365584,286.4107,22.08
7507,1,22369,22369,1981-2008 (2004),SingleFamily-2004,231.88508385840456,309.6357,26.17
7508,1,22370,22370,before 1980,SingleFamily-pre-1980,114.24563266797072,176.2313,20.14
7509,2,22371,22371,before 1980,SingleFamily-pre-1980,116.08336879088876,90.6704,11.04
7510,3,22372,22372,before 1980,MultiFamily-pre-1980,132.7539071067161,196.3906,26.96
7511,2,22374,22374,before 1980,MultiFamily-pre-1980,147.6125983898684,257.8904,26.68
7512,1,22375,22375,before 1980,SingleFamily-pre-1980,147.93024292392948,86.397,15.64
7513,1,22376,22376,before 1980,SingleFamily-pre-1980,203.7455485770924,266.623,27.16
7514,1,22377,22377,before 1980,SingleFamily-pre-1980,194.25713045764647,189.0515,15.77
7515,1,22378,22378,1981-2008 (2004),SingleFamily-2004,211.03849717186708,318.1825,21.0
7516,1,22379,22379,before 1980,SingleFamily-pre-1980,191.69204679891865,146.9678,14.61
7517,2,2238,2238,1981-2008 (2004),MultiFamily-2004,214.48322980272525,178.368,24.03
7518,1,22380,22380,before 1980,MultiFamily-pre-1980,113.62725778022876,149.8477,9.68
